"","x"
"866",13
"867",6
"868",8
"869",6
"870",15
"871",10
"872",3
"873",4
"874",8
"875",1
"876",4
"877",9
"878",14
"879",1
"880",4
"881",12
"882",3
"883",9
"884",1
"885",8
"886",10
"887",13
"888",5
"889",1
"890",2
"891",1
"892",1
"893",9
"894",3
"895",15
"896",15
"897",10
"898",3
"899",4
"900",6
"901",13
"902",1
"903",15
"904",5
"905",10
"906",12
"907",10
"908",3
"909",3
"910",15
"911",2
"912",8
"913",12
"914",6
"915",12
"916",4
"917",12
"918",9
"919",8
"920",2
"921",8
"922",8
"923",6
"924",10
"925",3
"926",13
"927",3
"928",11
"929",7
"930",9
"931",6
"932",3
"933",9
"934",15
"935",7
"936",15
"937",3
"938",3
"939",6
"940",3
"941",4
"942",11
"943",10
"944",6
"945",15
"946",12
"947",13
"948",14
"949",12
"950",14
"951",13
"952",15
"953",6
"954",13
"955",8
"956",6
"957",8
"958",1
"959",13
"960",12
"961",10
"962",14
"963",2
"964",6
"965",8
"966",1
"967",2
"968",8
"969",6
"970",13
"971",13
"972",9
"973",7
"974",12
"975",6
"976",12
"977",2
"978",8
"979",6
"980",11
"981",7
"982",1
"983",1
"984",2
"985",6
"986",8
"987",12
"988",15
"989",13
"990",12
"991",10
"992",15
"993",2
"994",3
"995",7
"996",8
"997",14
"998",7
"999",8
"1000",6
"1001",8
"1002",12
"1003",3
"1004",8
"1005",15
"1006",10
"1007",8
"1008",10
"1009",12
"1010",8
"1011",10
"1012",2
"1013",6
"1014",12
"1015",10
"1016",9
"1017",2
"1018",7
"1019",12
"1020",15
"1021",13
"1022",1
"1023",8
"1024",15
"1025",15
"1026",15
"1027",12
"1028",6
"1029",6
"1030",4
"1031",1
"1032",1
"1033",12
"1034",9
"1035",12
"1036",5
"1037",6
"1038",8
"1039",10
"1040",13
"1041",8
"1042",12
"1043",1
"1044",12
"1045",4
"1046",10
"1047",12
"1048",10
"1049",13
"1050",2
"1051",7
"1052",15
"1053",2
"1054",12
"1055",1
"1056",8
"1057",8
"1058",6
"1059",12
"1060",13
"1061",9
"1062",3
"1063",12
"1064",5
"1065",6
"1066",15
"1067",8
"1068",12
"1069",6
"1070",13
"1071",6
"1072",12
"1073",10
"1074",12
"1075",12
"1076",8
"1077",1
"1078",5
"1079",6
"1080",8
"1081",10
"1082",14
"1083",2
"1084",9
"1085",1
"1086",6
"1087",6
"1088",8
"1089",9
"1090",12
"1091",7
"1092",13
"1093",8
"1094",8
"1095",6
"1096",12
"1097",8
"1098",15
"1099",8
"1100",12
"1101",14
"1102",8
"1103",8
"1104",10
"1105",1
"1106",1
"1107",1
"1108",4
"1109",14
"1110",8
"1111",8
"1112",12
"1113",12
"1114",1
"1115",1
"1116",4
"1117",6
"1118",9
"1119",12
"1120",4
"1121",3
"1122",8
"1123",7
"1124",14
"1125",9
"1126",15
"1127",6
"1128",6
"1129",4
"1130",12
"1131",8
"1132",3
"1133",9
"1134",6
"1135",2
"1136",13
"1137",5
"1138",4
"1139",2
"1140",15
"1141",6
"1142",9
"1143",12
"1144",14
"1145",12
"1146",6
"1147",12
"1148",10
"1149",2
"1150",1
"1151",1
"1152",12
"1153",12
"1154",9
"1155",1
"1156",8
"1157",15
"1158",6
"1159",9
"1160",2
"1161",8
"1162",6
"1163",11
"1164",4
"1165",15
"1166",3
"1167",5
"1168",3
"1169",12
"1170",12
"1171",3
"1172",12
"1173",8
"1174",3
"1175",9
"1176",6
"1177",1
"1178",5
"1179",9
"1180",3
"1181",9
"1182",12
"1183",9
"1184",9
"1185",15
"1186",1
"1187",7
"1188",8
"1189",6
"1190",15
"1191",14
"1192",6
"1193",6
"1194",12
"1195",15
"1196",6
"1197",8
"1198",7
"1199",15
"1200",3
"1201",5
"1202",12
"1203",14
"1204",15
"1205",9
"1206",14
"1207",3
"1208",8
"1209",14
"1210",8
"1211",4
"1212",4
"1213",10
"1214",9
"1215",6
"1216",15
"1217",12
"1218",13
"1219",4
"1220",10
"1221",6
"1222",8
"1223",9
"1224",1
"1225",12
"1226",15
"1227",6
"1228",13
"1229",12
"1230",12
"1231",13
"1232",12
"1233",2
"1234",12
"1235",12
"1236",12
"1237",15
"1238",3
"1239",15
"1240",8
"1241",1
"1242",7
"1243",11
"1244",6
"1245",10
"1246",5
"1247",12
"1248",6
"1249",12
"1250",3
"1251",1
"1252",6
"1253",12
"1254",1
"1255",4
"1256",2
"1257",8
"1258",15
"1259",13
"1260",9
"1261",9
"1262",8
"1263",8
"1264",7
"1265",12
"1266",12
"1267",6
"1268",8
"1269",1
"1270",9
"1271",1
"1272",11
"1273",9
"1274",3
"1275",9
"1276",7
"1277",13
"1278",13
"1279",9
"1280",15
"1281",6
"1282",12
"1283",13
"1284",3
"1285",10
"1286",9
"1287",8
"1288",15
"1289",11
"1290",10
"1291",12
"1292",8
"1293",7
"1294",8
"1295",4
"1296",9
"1297",15
"1298",7
"1299",12
"1300",14
"1301",15
"1302",6
"1303",5
"1304",8
"1305",1
"1306",9
"1307",15
"1308",7
"1309",12
"1310",12
"1311",2
"1312",12
"1313",10
"1314",14
"1315",11
"1316",13
"1317",8
"1318",9
"1319",8
"1320",13
"1321",12
"1322",6
"1323",8
"1324",6
"1325",1
"1326",7
"1327",15
"1328",10
"1329",13
"1330",14
"1331",5
"1332",8
"1333",3
"1334",8
"1335",11
"1336",7
"1337",7
"1338",7
"1339",9
"1340",1
"1341",6
"1342",8
"1343",10
"1344",10
"1345",13
"1346",9
"1347",7
"1348",3
"1349",6
"1350",6
"1351",6
"1352",8
"1353",15
"1354",12
"1355",15
"1356",1
"1357",12
"1358",12
"1359",3
"1360",3
"1361",1
"1362",2
"1363",15
"1364",8
"1365",14
"1366",4
"1367",6
"1368",11
"1369",8
"1370",6
"1371",9
"1372",15
"1373",15
"1374",3
"1375",5
"1376",9
"1377",7
"1378",2
"1379",15
"1380",8
"1381",1
"1382",12
"1383",12
"1384",10
"1385",6
"1386",2
"1387",4
"1388",5
"1389",13
"1390",5
"1391",3
"1392",8
"1393",15
"1394",6
"1395",1
"1396",1
"1397",8
"1398",12
"1399",12
"1400",2
"1401",7
"1402",1
"1403",15
"1404",9
"1405",8
"1406",14
"1407",6
"1408",11
"1409",7
"1410",6
"1411",5
"1412",8
"1413",1
"1414",11
"1415",1
"1416",13
"1417",8
"1418",2
"1419",13
"1420",12
"1421",10
"1422",8
"1423",8
"1424",3
"1425",10
"1426",9
"1427",15
"1428",8
"1429",1
"1430",7
"1431",13
"1432",13
"1433",9
"1434",12
"1435",6
"1436",1
"1437",9
"1438",3
"1439",4
"1440",6
"1441",13
"1442",13
"1443",5
"1444",6
"1445",6
"1446",12
"1447",13
"1448",15
"1449",1
"1450",3
"1451",13
"1452",15
"1453",2
"1454",13
"1455",9
"1456",9
"1457",2
"1458",3
"1459",9
"1460",1
"1461",3
"1462",2
"1463",2
"1464",12
"1465",13
"1466",10
"1467",15
"1468",7
"1469",12
"1470",5
"1471",12
"1472",12
"1473",13
"1474",9
"1475",3
"1476",15
"1477",6
"1478",6
"1479",10
"1480",8
"1481",8
"1482",8
"1483",3
"1484",15
"1485",11
"1486",6
"1487",12
"1488",3
"1489",4
"1490",13
"1491",10
"1492",7
"1493",6
"1494",3
"1495",6
"1496",11
"1497",5
"1498",9
"1499",8
"1500",9
"1501",9
"1502",5
"1503",1
"1504",13
"1505",15
"1506",1
"1507",6
"1508",5
"1509",6
"1510",9
"1511",12
"1512",3
"1513",6
"1514",5
"1515",5
"1516",7
"1517",9
"1518",13
"1519",3
"1520",1
"1521",7
"1522",8
"1523",11
"1524",11
"1525",15
"1526",11
"1527",6
"1528",2
"1529",8
"1530",8
"1531",1
"1532",14
"1533",13
"1534",4
"1535",3
"1536",6
"1537",14
"1538",5
"1539",10
"1540",12
"1541",12
"1542",15
"1543",15
"1544",5
"1545",3
"1546",5
"1547",3
"1548",8
"1549",12
"1550",12
"1551",15
"1552",8
"1553",14
"1554",5
"1555",12
"1556",1
"1557",9
"1558",14
"1559",10
"1560",3
"1561",1
"1562",12
"1563",9
"1564",15
"1565",5
"1566",9
"1567",3
"1568",15
"1569",8
"1570",13
"1571",8
"1572",3
"1573",12
"1574",5
"1575",12
"1576",4
"1577",2
"1578",6
"1579",14
"1580",13
"1581",7
"1582",9
"1583",8
"1584",15
"1585",12
"1586",10
"1587",8
"1588",6
"1589",14
"1590",6
"1591",9
"1592",15
"1593",11
"1594",5
"1595",9
"1596",12
"1597",2
"1598",9
"1599",4
"1600",9
"1601",13
"1602",2
"1603",1
"1604",12
"1605",9
"1606",6
"1607",3
"1608",5
"1609",5
"1610",9
"1611",13
"1612",12
"1613",6
"1614",10
"1615",13
"1616",13
"1617",1
"1618",12
"1619",9
"1620",6
"1621",6
"1622",12
"1623",2
"1624",13
"1625",12
"1626",3
"1627",8
"1628",1
"1629",8
"1630",7
"1631",4
"1632",7
"1633",15
"1634",7
"1635",8
"1636",15
"1637",14
"1638",6
"1639",6
"1640",6
"1641",15
"1642",9
"1643",14
"1644",13
"1645",13
"1646",15
"1647",4
"1648",5
"1649",7
"1650",12
"1651",6
"1652",9
"1653",15
"1654",13
"1655",13
"1656",1
"1657",3
"1658",5
"1659",2
"1660",8
"1661",8
"1662",10
"1663",12
"1664",9
"1665",6
"1666",7
"1667",7
"1668",6
"1669",1
"1670",6
"1671",1
"1672",13
"1673",12
"1674",14
"1675",14
"1676",1
"1677",9
"1678",1
"1679",12
"1680",13
"1681",5
"1682",4
"1683",15
"1684",2
"1685",9
"1686",5
"1687",5
"1688",14
"1689",12
"1690",8
"1691",3
"1692",8
"1693",8
"1694",7
"1695",6
"1696",15
"1697",6
"1698",11
"1699",4
"1700",5
"1701",1
"1702",12
"1703",15
"1704",10
"1705",7
"1706",1
"1707",10
"1708",9
"1709",15
"1710",12
"1711",1
"1712",13
"1713",15
"1714",1
"1715",9
"1716",1
"1717",8
"1718",15
"1719",6
"1720",9
"1721",5
"1722",7
"1723",14
"1724",15
"1725",6
"1726",5
"1727",15
"1728",7
"1729",1
"1730",14
"1731",6
"1732",3
"1733",12
"1734",10
"1735",5
"1736",15
"1737",13
"1738",13
"1739",13
"1740",6
"1741",12
"1742",6
"1743",8
"1744",6
"1745",2
"1746",8
"1747",6
"1748",3
"1749",12
"1750",10
"1751",9
"1752",3
"1753",6
"1754",15
"1755",12
"1756",1
"1757",12
"1758",9
"1759",12
"1760",11
"1761",11
"1762",3
"1763",12
"1764",6
"1765",12
"1766",2
"1767",6
"1768",12
"1769",3
"1770",8
"1771",8
"1772",4
"1773",6
"1774",13
"1775",6
"1776",1
"1777",12
"1778",3
"1779",15
"1780",12
"1781",10
"1782",15
"1783",7
"1784",12
"1785",9
"1786",11
"1787",8
"1788",15
"1789",8
"1790",2
"1791",5
"1792",8
"1793",12
"1794",9
"1795",10
"1796",15
"1797",6
"1798",1
"1799",6
"1800",11
"1801",1
"1802",4
"1803",8
"1804",1
"1805",8
"1806",8
"1807",2
"1808",1
"1809",10
"1810",8
"1811",1
"1812",12
"1813",3
"1814",5
"1815",12
"1816",8
"1817",12
"1818",5
"1819",3
"1820",14
"1821",8
"1822",8
"1823",2
"1824",6
"1825",10
"1826",9
"1827",7
"1828",11
"1829",2
"1830",9
"1831",7
"1832",1
"1833",8
"1834",8
"1835",8
"1836",5
"1837",12
"1838",3
"1839",15
"1840",12
"1841",12
"1842",11
"1843",8
"1844",3
"1845",2
"1846",2
"1847",6
"1848",11
"1849",5
"1850",3
"1851",9
"1852",3
"1853",14
"1854",11
"1855",14
"1856",1
"1857",7
"1858",15
"1859",2
"1860",10
"1861",15
"1862",13
"1863",3
"1864",9
"1865",6
"1866",12
"1867",8
"1868",5
"1869",13
"1870",3
"1871",2
"1872",12
"1873",14
"1874",13
"1875",13
"1876",15
"1877",7
"1878",12
"1879",5
"1880",9
"1881",5
"1882",14
"1883",9
"1884",10
"1885",8
"1886",8
"1887",14
"1888",1
"1889",8
"1890",2
"1891",12
"1892",15
"1893",1
"1894",12
"1895",13
"1896",12
"1897",15
"1898",3
"1899",9
"1900",1
"1901",9
"1902",9
"1903",9
"1904",5
"1905",9
"1906",9
"1907",10
"1908",8
"1909",15
"1910",6
"1911",8
"1912",2
"1913",10
"1914",3
"1915",7
"1916",5
"1917",13
"1918",1
"1919",9
"1920",14
"1921",15
"1922",15
"1923",1
"1924",1
"1925",15
"1926",10
"1927",10
"1928",11
"1929",2
"1930",8
"1931",3
"1932",13
"1933",11
"1934",6
"1935",11
"1936",14
"1937",1
"1938",15
"1939",15
"1940",1
"1941",12
"1942",9
"1943",3
"1944",13
"1945",8
"1946",13
"1947",8
"1948",1
"1949",15
"1950",14
"1951",6
"1952",7
"1953",8
"1954",1
"1955",2
"1956",6
"1957",1
"1958",3
"1959",13
"1960",5
"1961",1
"1962",14
"1963",11
"1964",8
"1965",10
"1966",1
"1967",8
"1968",13
"1969",10
"1970",8
"1971",3
"1972",13
"1973",8
"1974",15
"1975",12
"1976",12
"1977",15
"1978",3
"1979",6
"1980",1
"1981",1
"1982",12
"1983",7
"1984",9
"1985",6
"1986",3
"1987",8
"1988",8
"1989",15
"1990",10
"1991",11
"1992",8
"1993",9
"1994",13
"1995",1
"1996",3
"1997",9
"1998",5
"1999",13
"2000",15
"2001",15
"2002",13
"2003",8
"2004",15
"2005",12
"2006",12
"2007",1
"2008",8
"2009",12
"2010",12
"2011",1
"2012",10
"2013",15
"2014",2
"2015",15
"2016",4
"2017",1
"2018",7
"2019",2
"2020",14
"2021",8
"2022",8
"2023",9
"2024",15
"2025",6
"2026",15
"2027",9
"2028",10
"2029",12
"2030",6
"2031",12
"2032",12
"2033",12
"2034",5
"2035",5
"2036",9
"2037",4
"2038",1
"2039",12
"2040",6
"2041",2
"2042",1
"2043",2
"2044",3
"2045",3
"2046",14
"2047",12
"2048",8
"2049",2
"2050",5
"2051",15
"2052",8
"2053",8
"2054",10
"2055",2
"2056",6
"2057",3
"2058",9
"2059",4
"2060",2
"2061",3
"2062",15
"2063",7
"2064",2
"2065",15
"2066",15
"2067",9
"2068",10
"2069",9
"2070",6
"2071",9
"2072",12
"2073",15
"2074",15
"2075",6
"2076",8
"2077",12
"2078",13
"2079",12
"2080",8
"2081",1
"2082",6
"2083",11
"2084",3
"2085",7
"2086",2
"2087",15
"2088",11
"2089",6
"2090",8
"2091",9
"2092",12
"2093",7
"2094",9
"2095",5
"2096",15
"2097",13
"2098",13
"2099",13
"2100",6
"2101",6
"2102",3
"2103",12
"2104",8
"2105",8
"2106",15
"2107",4
"2108",8
"2109",9
"2110",8
"2111",12
"2112",10
"2113",15
"2114",1
"2115",3
"2116",10
"2117",11
"2118",13
"2119",1
"2120",12
"2121",6
"2122",8
"2123",8
"2124",15
"2125",11
"2126",15
"2127",8
"2128",4
"2129",11
"2130",8
"2131",15
"2132",8
"2133",3
"2134",9
"2135",15
"2136",8
"2137",1
"2138",7
"2139",3
"2140",4
"2141",12
"2142",1
"2143",3
"2144",8
"2145",9
"2146",5
"2147",9
"2148",13
"2149",3
"2150",2
"2151",15
"2152",13
"2153",9
"2154",9
"2155",13
"2156",4
"2157",12
"2158",13
"2159",7
"2160",1
"2161",3
"2162",13
"2163",5
"2164",7
"2165",2
"2166",12
"2167",15
"2168",1
"2169",13
"2170",12
"2171",10
"2172",13
"2173",3
"2174",13
"2175",2
"2176",9
"2177",10
"2178",7
"2179",9
"2180",8
"2181",13
"2182",13
"2183",1
"2184",6
"2185",8
"2186",8
"2187",6
"2188",15
"2189",12
"2190",5
"2191",1
"2192",4
"2193",7
"2194",10
"2195",15
"2196",15
"2197",8
"2198",9
"2199",8
"2200",15
"2201",9
"2202",12
"2203",12
"2204",15
"2205",5
"2206",15
"2207",3
"2208",4
"2209",15
"2210",10
"2211",6
"2212",9
"2213",12
"2214",6
"2215",6
"2216",6
"2217",15
"2218",4
"2219",5
"2220",9
"2221",1
"2222",15
"2223",15
"2224",13
"2225",3
"2226",1
"2227",8
"2228",15
"2229",8
"2230",8
"2231",13
"2232",5
"2233",5
"2234",3
"2235",6
"2236",8
"2237",2
"2238",6
"2239",4
"2240",13
"2241",12
"2242",11
"2243",12
"2244",15
"2245",14
"2246",9
"2247",8
"2248",13
"2249",3
"2250",8
"2251",15
"2252",15
"2253",9
"2254",8
"2255",12
"2256",11
"2257",15
"2258",10
"2259",7
"2260",14
"2261",2
"2262",2
"2263",5
"2264",13
"2265",5
"2266",3
"2267",12
"2268",8
"2269",8
"2270",8
"2271",8
"2272",12
"2273",13
"2274",1
"2275",1
"2276",8
"2277",10
"2278",2
"2279",12
"2280",9
"2281",7
"2282",14
"2283",15
"2284",5
"2285",12
"2286",11
"2287",7
"2288",13
"2289",15
"2290",13
"2291",3
"2292",10
"2293",1
"2294",4
"2295",8
"2296",5
"2297",13
"2298",12
"2299",12
"2300",11
"2301",6
"2302",5
"2303",15
"2304",15
"2305",12
"2306",13
"2307",7
"2308",3
"2309",8
"2310",14
"2311",3
"2312",2
"2313",12
"2314",13
"2315",7
"2316",12
"2317",1
"2318",8
"2319",9
"2320",10
"2321",10
"2322",9
"2323",13
"2324",13
"2325",1
"2326",15
"2327",13
"2328",12
"2329",8
"2330",11
"2331",14
"2332",15
"2333",9
"2334",15
"2335",2
"2336",5
"2337",12
"2338",12
"2339",15
"2340",5
"2341",15
"2342",10
"2343",13
"2344",8
"2345",15
"2346",1
"2347",5
"2348",10
"2349",3
"2350",6
"2351",15
"2352",13
"2353",9
"2354",5
"2355",9
"2356",12
"2357",14
"2358",11
"2359",13
"2360",4
"2361",15
"2362",15
"2363",10
"2364",15
"2365",9
"2366",14
"2367",12
"2368",12
"2369",10
"2370",7
"2371",8
"2372",9
"2373",1
"2374",10
"2375",1
"2376",13
"2377",4
"2378",8
"2379",12
"2380",15
"2381",1
"2382",8
"2383",2
"2384",13
"2385",6
"2386",12
"2387",10
"2388",2
"2389",15
"2390",3
"2391",9
"2392",6
"2393",3
"2394",1
"2395",5
"2396",12
"2397",6
"2398",8
"2399",7
"2400",2
"2401",5
"2402",12
"2403",12
"2404",15
"2405",8
"2406",3
"2407",9
"2408",1
"2409",8
"2410",9
"2411",14
"2412",10
"2413",8
"2414",8
"2415",13
"2416",3
"2417",7
"2418",6
"2419",4
"2420",13
"2421",6
"2422",15
"2423",14
"2424",8
"2425",6
"2426",7
"2427",9
"2428",10
"2429",9
"2430",14
"2431",1
"2432",1
"2433",15
"2434",1
"2435",15
"2436",12
"2437",8
"2438",9
"2439",2
"2440",8
"2441",1
"2442",5
"2443",8
"2444",9
"2445",3
"2446",15
"2447",15
"2448",15
"2449",5
"2450",5
"2451",15
"2452",2
"2453",5
"2454",1
"2455",9
"2456",5
"2457",13
"2458",11
"2459",12
"2460",9
"2461",3
"2462",13
"2463",6
"2464",5
"2465",13
"2466",15
"2467",4
"2468",3
"2469",3
"2470",3
"2471",9
"2472",9
"2473",14
"2474",15
"2475",7
"2476",14
"2477",8
"2478",14
"2479",3
"2480",4
"2481",12
"2482",8
"2483",4
"2484",12
"2485",2
"2486",15
"2487",8
"2488",8
"2489",12
"2490",10
"2491",7
"2492",1
"2493",10
"2494",7
"2495",3
"2496",13
"2497",3
"2498",3
