"","x"
"722",15
"723",12
"724",5
"725",11
"726",6
"727",6
"728",1
"729",6
"730",12
"731",5
"732",13
"733",7
"734",12
"735",2
"736",10
"737",15
"738",6
"739",12
"740",12
"741",8
"742",7
"743",4
"744",1
"745",4
"746",10
"747",10
"748",1
"749",1
"750",10
"751",12
"752",1
"753",3
"754",6
"755",10
"756",10
"757",12
"758",1
"759",10
"760",6
"761",1
"762",10
"763",12
"764",15
"765",15
"766",12
"767",3
"768",7
"769",8
"770",12
"771",8
"772",4
"773",1
"774",6
"775",2
"776",3
"777",1
"778",1
"779",4
"780",12
"781",14
"782",2
"783",4
"784",13
"785",12
"786",2
"787",10
"788",1
"789",14
"790",10
"791",15
"792",1
"793",4
"794",5
"795",12
"796",2
"797",10
"798",9
"799",13
"800",12
"801",6
"802",6
"803",12
"804",12
"805",14
"806",2
"807",13
"808",10
"809",1
"810",12
"811",4
"812",1
"813",8
"814",8
"815",10
"816",10
"817",2
"818",12
"819",15
"820",6
"821",8
"822",12
"823",6
"824",10
"825",10
"826",9
"827",11
"828",3
"829",1
"830",11
"831",15
"832",9
"833",2
"834",13
"835",14
"836",1
"837",3
"838",8
"839",13
"840",10
"841",4
"842",11
"843",5
"844",13
"845",1
"846",7
"847",6
"848",15
"849",10
"850",5
"851",2
"852",4
"853",10
"854",5
"855",7
"856",15
"857",1
"858",10
"859",1
"860",1
"861",1
"862",8
"863",8
"864",6
"865",10
"866",13
"867",1
"868",10
"869",1
"870",6
"871",15
"872",8
"873",11
"874",12
"875",12
"876",11
"877",4
"878",5
"879",12
"880",11
"881",10
"882",8
"883",4
"884",12
"885",12
"886",15
"887",13
"888",3
"889",12
"890",2
"891",12
"892",12
"893",4
"894",8
"895",6
"896",6
"897",15
"898",8
"899",11
"900",6
"901",13
"902",12
"903",6
"904",3
"905",15
"906",1
"907",15
"908",8
"909",8
"910",6
"911",2
"912",10
"913",1
"914",1
"915",10
"916",11
"917",1
"918",4
"919",10
"920",15
"921",12
"922",12
"923",1
"924",15
"925",8
"926",13
"927",8
"928",9
"929",7
"930",4
"931",1
"932",8
"933",4
"934",6
"935",7
"936",6
"937",8
"938",8
"939",1
"940",8
"941",11
"942",14
"943",15
"944",1
"945",6
"946",1
"947",13
"948",5
"949",1
"950",5
"951",13
"952",6
"953",1
"954",13
"955",12
"956",1
"957",12
"958",12
"959",13
"960",1
"961",15
"962",5
"963",2
"964",1
"965",10
"966",2
"967",2
"968",10
"969",1
"970",13
"971",13
"972",4
"973",7
"974",1
"975",1
"976",1
"977",2
"978",10
"979",1
"980",9
"981",7
"982",12
"983",12
"984",2
"985",1
"986",12
"987",10
"988",6
"989",13
"990",10
"991",15
"992",6
"993",2
"994",8
"995",7
"996",12
"997",5
"998",7
"999",12
"1000",1
"1001",10
"1002",1
"1003",8
"1004",10
"1005",6
"1006",14
"1007",12
"1008",14
"1009",10
"1010",10
"1011",15
"1012",2
"1013",1
"1014",1
"1015",15
"1016",4
"1017",2
"1018",7
"1019",1
"1020",6
"1021",13
"1022",12
"1023",12
"1024",6
"1025",6
"1026",6
"1027",1
"1028",1
"1029",1
"1030",11
"1031",12
"1032",12
"1033",10
"1034",4
"1035",1
"1036",3
"1037",1
"1038",12
"1039",15
"1040",13
"1041",10
"1042",10
"1043",12
"1044",1
"1045",11
"1046",14
"1047",10
"1048",14
"1049",13
"1050",2
"1051",7
"1052",6
"1053",2
"1054",10
"1055",2
"1056",12
"1057",10
"1058",1
"1059",1
"1060",13
"1061",4
"1062",8
"1063",10
"1064",3
"1065",1
"1066",6
"1067",12
"1068",10
"1069",1
"1070",13
"1071",1
"1072",1
"1073",14
"1074",10
"1075",1
"1076",12
"1077",12
"1078",3
"1079",1
"1080",12
"1081",14
"1082",5
"1083",2
"1084",4
"1085",12
"1086",1
"1087",1
"1088",10
"1089",4
"1090",1
"1091",7
"1092",13
"1093",12
"1094",10
"1095",6
"1096",10
"1097",10
"1098",6
"1099",12
"1100",1
"1101",5
"1102",12
"1103",10
"1104",15
"1105",2
"1106",2
"1107",12
"1108",11
"1109",5
"1110",10
"1111",12
"1112",1
"1113",1
"1114",12
"1115",12
"1116",11
"1117",1
"1118",8
"1119",1
"1120",11
"1121",8
"1122",10
"1123",7
"1124",5
"1125",4
"1126",6
"1127",1
"1128",1
"1129",11
"1130",1
"1131",12
"1132",8
"1133",4
"1134",1
"1135",15
"1136",13
"1137",3
"1138",11
"1139",2
"1140",6
"1141",1
"1142",4
"1143",1
"1144",5
"1145",1
"1146",1
"1147",1
"1148",15
"1149",2
"1150",12
"1151",12
"1152",1
"1153",10
"1154",4
"1155",12
"1156",12
"1157",6
"1158",1
"1159",4
"1160",2
"1161",10
"1162",1
"1163",9
"1164",11
"1165",6
"1166",8
"1167",3
"1168",8
"1169",10
"1170",10
"1171",8
"1172",1
"1173",12
"1174",8
"1175",4
"1176",1
"1177",12
"1178",3
"1179",4
"1180",8
"1181",4
"1182",10
"1183",4
"1184",4
"1185",6
"1186",2
"1187",7
"1188",10
"1189",1
"1190",6
"1191",5
"1192",1
"1193",1
"1194",10
"1195",6
"1196",1
"1197",12
"1198",7
"1199",6
"1200",8
"1201",3
"1202",10
"1203",5
"1204",6
"1205",4
"1206",5
"1207",8
"1208",10
"1209",5
"1210",10
"1211",11
"1212",11
"1213",15
"1214",4
"1215",1
"1216",6
"1217",10
"1218",13
"1219",11
"1220",15
"1221",1
"1222",12
"1223",8
"1224",2
"1225",1
"1226",6
"1227",1
"1228",13
"1229",1
"1230",10
"1231",13
"1232",1
"1233",2
"1234",1
"1235",10
"1236",1
"1237",6
"1238",8
"1239",6
"1240",12
"1241",12
"1242",9
"1243",14
"1244",1
"1245",14
"1246",3
"1247",1
"1248",1
"1249",10
"1250",8
"1251",12
"1252",1
"1253",10
"1254",12
"1255",11
"1256",2
"1257",12
"1258",6
"1259",13
"1260",4
"1261",4
"1262",10
"1263",10
"1264",9
"1265",10
"1266",10
"1267",1
"1268",10
"1269",12
"1270",4
"1271",2
"1272",14
"1273",4
"1274",8
"1275",4
"1276",7
"1277",13
"1278",13
"1279",4
"1280",6
"1281",1
"1282",1
"1283",13
"1284",8
"1285",15
"1286",8
"1287",10
"1288",6
"1289",9
"1290",14
"1291",1
"1292",12
"1293",7
"1294",12
"1295",11
"1296",4
"1297",6
"1298",7
"1299",1
"1300",5
"1301",6
"1302",1
"1303",3
"1304",12
"1305",12
"1306",4
"1307",6
"1308",7
"1309",10
"1310",1
"1311",15
"1312",1
"1313",15
"1314",5
"1315",14
"1316",13
"1317",10
"1318",4
"1319",12
"1320",13
"1321",1
"1322",1
"1323",12
"1324",1
"1325",12
"1326",7
"1327",6
"1328",14
"1329",13
"1330",5
"1331",3
"1332",10
"1333",8
"1334",10
"1335",9
"1336",7
"1337",7
"1338",7
"1339",4
"1340",12
"1341",1
"1342",10
"1343",15
"1344",15
"1345",13
"1346",4
"1347",7
"1348",8
"1349",6
"1350",1
"1351",1
"1352",10
"1353",6
"1354",1
"1355",6
"1356",12
"1357",10
"1358",1
"1359",8
"1360",8
"1361",2
"1362",15
"1363",6
"1364",10
"1365",5
"1366",11
"1367",1
"1368",14
"1369",10
"1370",1
"1371",4
"1372",6
"1373",6
"1374",8
"1375",3
"1376",4
"1377",7
"1378",15
"1379",6
"1380",10
"1381",12
"1382",1
"1383",1
"1384",15
"1385",1
"1386",2
"1387",11
"1388",3
"1389",13
"1390",3
"1391",8
"1392",12
"1393",6
"1394",1
"1395",2
"1396",12
"1397",10
"1398",10
"1399",10
"1400",15
"1401",7
"1402",12
"1403",6
"1404",4
"1405",12
"1406",5
"1407",1
"1408",14
"1409",7
"1410",1
"1411",3
"1412",12
"1413",12
"1414",9
"1415",2
"1416",13
"1417",10
"1418",2
"1419",13
"1420",10
"1421",15
"1422",12
"1423",10
"1424",8
"1425",15
"1426",4
"1427",6
"1428",10
"1429",12
"1430",7
"1431",13
"1432",13
"1433",4
"1434",1
"1435",1
"1436",12
"1437",4
"1438",8
"1439",11
"1440",1
"1441",13
"1442",13
"1443",3
"1444",1
"1445",1
"1446",1
"1447",13
"1448",6
"1449",12
"1450",8
"1451",13
"1452",6
"1453",2
"1454",13
"1455",4
"1456",4
"1457",2
"1458",8
"1459",4
"1460",12
"1461",8
"1462",15
"1463",15
"1464",1
"1465",13
"1466",15
"1467",6
"1468",7
"1469",1
"1470",3
"1471",10
"1472",1
"1473",13
"1474",4
"1475",8
"1476",6
"1477",1
"1478",1
"1479",15
"1480",12
"1481",10
"1482",12
"1483",8
"1484",6
"1485",9
"1486",1
"1487",1
"1488",8
"1489",11
"1490",13
"1491",15
"1492",7
"1493",1
"1494",8
"1495",1
"1496",9
"1497",3
"1498",4
"1499",12
"1500",4
"1501",4
"1502",3
"1503",12
"1504",13
"1505",6
"1506",12
"1507",1
"1508",3
"1509",1
"1510",4
"1511",1
"1512",8
"1513",1
"1514",3
"1515",3
"1516",7
"1517",4
"1518",13
"1519",8
"1520",12
"1521",7
"1522",10
"1523",9
"1524",14
"1525",6
"1526",9
"1527",1
"1528",2
"1529",12
"1530",12
"1531",2
"1532",5
"1533",13
"1534",11
"1535",8
"1536",1
"1537",5
"1538",3
"1539",14
"1540",1
"1541",1
"1542",6
"1543",1
"1544",3
"1545",8
"1546",3
"1547",8
"1548",12
"1549",10
"1550",1
"1551",6
"1552",10
"1553",5
"1554",3
"1555",1
"1556",2
"1557",4
"1558",5
"1559",14
"1560",8
"1561",12
"1562",10
"1563",4
"1564",6
"1565",3
"1566",4
"1567",8
"1568",6
"1569",10
"1570",13
"1571",10
"1572",8
"1573",1
"1574",3
"1575",10
"1576",11
"1577",2
"1578",1
"1579",5
"1580",13
"1581",7
"1582",4
"1583",12
"1584",6
"1585",1
"1586",15
"1587",10
"1588",1
"1589",5
"1590",1
"1591",4
"1592",6
"1593",9
"1594",3
"1595",4
"1596",1
"1597",15
"1598",4
"1599",11
"1600",4
"1601",13
"1602",2
"1603",12
"1604",1
"1605",4
"1606",1
"1607",8
"1608",3
"1609",3
"1610",4
"1611",13
"1612",10
"1613",1
"1614",14
"1615",13
"1616",13
"1617",12
"1618",1
"1619",4
"1620",1
"1621",1
"1622",10
"1623",2
"1624",13
"1625",1
"1626",8
"1627",12
"1628",2
"1629",10
"1630",7
"1631",11
"1632",7
"1633",6
"1634",7
"1635",12
"1636",6
"1637",5
"1638",1
"1639",1
"1640",1
"1641",6
"1642",4
"1643",5
"1644",13
"1645",13
"1646",6
"1647",11
"1648",3
"1649",7
"1650",1
"1651",6
"1652",4
"1653",6
"1654",13
"1655",13
"1656",2
"1657",8
"1658",3
"1659",2
"1660",12
"1661",10
"1662",15
"1663",1
"1664",4
"1665",1
"1666",7
"1667",7
"1668",1
"1669",12
"1670",1
"1671",2
"1672",13
"1673",10
"1674",5
"1675",5
"1676",2
"1677",4
"1678",12
"1679",10
"1680",13
"1681",3
"1682",11
"1683",6
"1684",2
"1685",4
"1686",3
"1687",3
"1688",5
"1689",1
"1690",10
"1691",8
"1692",12
"1693",10
"1694",7
"1695",1
"1696",6
"1697",1
"1698",9
"1699",11
"1700",3
"1701",12
"1702",10
"1703",6
"1704",15
"1705",7
"1706",12
"1707",15
"1708",4
"1709",6
"1710",10
"1711",12
"1712",13
"1713",6
"1714",12
"1715",4
"1716",2
"1717",12
"1718",6
"1719",6
"1720",4
"1721",3
"1722",7
"1723",5
"1724",6
"1725",1
"1726",3
"1727",6
"1728",7
"1729",12
"1730",5
"1731",1
"1732",8
"1733",1
"1734",15
"1735",3
"1736",6
"1737",13
"1738",13
"1739",13
"1740",1
"1741",1
"1742",6
"1743",12
"1744",1
"1745",2
"1746",12
"1747",1
"1748",8
"1749",1
"1750",14
"1751",4
"1752",8
"1753",1
"1754",6
"1755",10
"1756",12
"1757",10
"1758",4
"1759",1
"1760",9
"1761",9
"1762",8
"1763",10
"1764",1
"1765",10
"1766",2
"1767",1
"1768",10
"1769",8
"1770",12
"1771",10
"1772",11
"1773",1
"1774",13
"1775",1
"1776",2
"1777",1
"1778",8
"1779",6
"1780",1
"1781",15
"1782",6
"1783",7
"1784",1
"1785",4
"1786",9
"1787",12
"1788",6
"1789",12
"1790",2
"1791",3
"1792",12
"1793",10
"1794",4
"1795",15
"1796",6
"1797",1
"1798",12
"1799",1
"1800",9
"1801",12
"1802",11
"1803",10
"1804",12
"1805",10
"1806",12
"1807",15
"1808",12
"1809",15
"1810",12
"1811",12
"1812",1
"1813",8
"1814",3
"1815",10
"1816",12
"1817",10
"1818",3
"1819",8
"1820",5
"1821",12
"1822",12
"1823",2
"1824",1
"1825",15
"1826",4
"1827",7
"1828",9
"1829",2
"1830",4
"1831",7
"1832",2
"1833",12
"1834",10
"1835",12
"1836",3
"1837",1
"1838",8
"1839",6
"1840",10
"1841",10
"1842",14
"1843",10
"1844",8
"1845",15
"1846",2
"1847",1
"1848",9
"1849",3
"1850",8
"1851",4
"1852",8
"1853",5
"1854",9
"1855",5
"1856",12
"1857",7
"1858",6
"1859",2
"1860",14
"1861",8
"1862",13
"1863",8
"1864",4
"1865",1
"1866",1
"1867",10
"1868",3
"1869",13
"1870",8
"1871",2
"1872",1
"1873",5
"1874",13
"1875",13
"1876",6
"1877",7
"1878",10
"1879",3
"1880",4
"1881",3
"1882",5
"1883",4
"1884",15
"1885",10
"1886",10
"1887",5
"1888",12
"1889",10
"1890",2
"1891",10
"1892",6
"1893",12
"1894",10
"1895",13
"1896",1
"1897",6
"1898",8
"1899",4
"1900",12
"1901",4
"1902",4
"1903",4
"1904",3
"1905",4
"1906",4
"1907",15
"1908",12
"1909",6
"1910",1
"1911",10
"1912",2
"1913",15
"1914",8
"1915",7
"1916",3
"1917",13
"1918",12
"1919",4
"1920",5
"1921",6
"1922",6
"1923",12
"1924",12
"1925",6
"1926",15
"1927",15
"1928",9
"1929",15
"1930",10
"1931",8
"1932",13
"1933",9
"1934",1
"1935",9
"1936",5
"1937",2
"1938",6
"1939",6
"1940",2
"1941",1
"1942",4
"1943",8
"1944",13
"1945",12
"1946",13
"1947",12
"1948",2
"1949",8
"1950",5
"1951",1
"1952",7
"1953",10
"1954",2
"1955",2
"1956",1
"1957",12
"1958",8
"1959",13
"1960",3
"1961",12
"1962",5
"1963",9
"1964",10
"1965",14
"1966",12
"1967",12
"1968",13
"1969",14
"1970",12
"1971",8
"1972",13
"1973",12
"1974",8
"1975",10
"1976",1
"1977",6
"1978",8
"1979",1
"1980",2
"1981",2
"1982",1
"1983",7
"1984",4
"1985",1
"1986",8
"1987",12
"1988",12
"1989",6
"1990",14
"1991",9
"1992",12
"1993",4
"1994",13
"1995",2
"1996",8
"1997",4
"1998",3
"1999",13
"2000",6
"2001",6
"2002",13
"2003",12
"2004",6
"2005",10
"2006",10
"2007",12
"2008",12
"2009",10
"2010",1
"2011",12
"2012",14
"2013",6
"2014",2
"2015",6
"2016",11
"2017",12
"2018",7
"2019",2
"2020",5
"2021",10
"2022",12
"2023",4
"2024",6
"2025",1
"2026",6
"2027",4
"2028",15
"2029",10
"2030",1
"2031",10
"2032",1
"2033",1
"2034",3
"2035",3
"2036",4
"2037",11
"2038",12
"2039",10
"2040",1
"2041",15
"2042",12
"2043",2
"2044",8
"2045",8
"2046",5
"2047",10
"2048",10
"2049",2
"2050",3
"2051",6
"2052",10
"2053",12
"2054",15
"2055",15
"2056",1
"2057",8
"2058",4
"2059",11
"2060",2
"2061",8
"2062",6
"2063",7
"2064",15
"2065",6
"2066",6
"2067",4
"2068",14
"2069",4
"2070",1
"2071",4
"2072",10
"2073",6
"2074",6
"2075",1
"2076",10
"2077",10
"2078",13
"2079",1
"2080",12
"2081",2
"2082",1
"2083",9
"2084",8
"2085",7
"2086",2
"2087",6
"2088",14
"2089",1
"2090",10
"2091",4
"2092",1
"2093",7
"2094",4
"2095",3
"2096",6
"2097",13
"2098",13
"2099",13
"2100",1
"2101",1
"2102",8
"2103",10
"2104",12
"2105",10
"2106",6
"2107",11
"2108",12
"2109",4
"2110",10
"2111",1
"2112",15
"2113",6
"2114",2
"2115",8
"2116",14
"2117",9
"2118",13
"2119",12
"2120",1
"2121",1
"2122",10
"2123",10
"2124",6
"2125",14
"2126",6
"2127",12
"2128",11
"2129",9
"2130",10
"2131",6
"2132",10
"2133",8
"2134",4
"2135",6
"2136",10
"2137",12
"2138",7
"2139",8
"2140",11
"2141",10
"2142",12
"2143",8
"2144",12
"2145",4
"2146",3
"2147",4
"2148",13
"2149",8
"2150",15
"2151",1
"2152",13
"2153",4
"2154",4
"2155",13
"2156",11
"2157",10
"2158",13
"2159",7
"2160",12
"2161",8
"2162",13
"2163",3
"2164",7
"2165",15
"2166",1
"2167",6
"2168",12
"2169",13
"2170",1
"2171",15
"2172",13
"2173",8
"2174",13
"2175",2
"2176",4
"2177",14
"2178",7
"2179",4
"2180",12
"2181",13
"2182",13
"2183",12
"2184",6
"2185",10
"2186",10
"2187",1
"2188",6
"2189",1
"2190",3
"2191",12
"2192",11
"2193",7
"2194",14
"2195",6
"2196",6
"2197",12
"2198",4
"2199",10
"2200",6
"2201",4
"2202",1
"2203",1
"2204",1
"2205",3
"2206",6
"2207",8
"2208",11
"2209",6
"2210",15
"2211",1
"2212",4
"2213",1
"2214",1
"2215",1
"2216",1
"2217",6
"2218",11
"2219",3
"2220",4
"2221",12
"2222",6
"2223",6
"2224",13
"2225",8
"2226",2
"2227",12
"2228",6
"2229",10
"2230",12
"2231",13
"2232",3
"2233",3
"2234",8
"2235",1
"2236",10
"2237",2
"2238",1
"2239",11
"2240",13
"2241",1
"2242",9
"2243",10
"2244",6
"2245",5
"2246",4
"2247",12
"2248",13
"2249",8
"2250",10
"2251",6
"2252",6
"2253",4
"2254",10
"2255",10
"2256",9
"2257",6
"2258",15
"2259",7
"2260",5
"2261",2
"2262",2
"2263",3
"2264",13
"2265",3
"2266",8
"2267",10
"2268",12
"2269",12
"2270",12
"2271",12
"2272",1
"2273",13
"2274",2
"2275",12
"2276",12
"2277",15
"2278",2
"2279",1
"2280",8
"2281",7
"2282",5
"2283",1
"2284",3
"2285",1
"2286",9
"2287",7
"2288",13
"2289",6
"2290",13
"2291",8
"2292",14
"2293",2
"2294",11
"2295",10
"2296",3
"2297",13
"2298",10
"2299",1
"2300",9
"2301",1
"2302",3
"2303",6
"2304",1
"2305",1
"2306",13
"2307",7
"2308",8
"2309",12
"2310",5
"2311",8
"2312",15
"2313",10
"2314",13
"2315",7
"2316",10
"2317",12
"2318",10
"2319",4
"2320",15
"2321",15
"2322",4
"2323",13
"2324",13
"2325",12
"2326",6
"2327",13
"2328",10
"2329",10
"2330",9
"2331",5
"2332",1
"2333",8
"2334",6
"2335",2
"2336",3
"2337",10
"2338",10
"2339",6
"2340",3
"2341",6
"2342",15
"2343",13
"2344",12
"2345",6
"2346",2
"2347",3
"2348",15
"2349",8
"2350",1
"2351",6
"2352",13
"2353",4
"2354",3
"2355",4
"2356",10
"2357",5
"2358",9
"2359",13
"2360",11
"2361",6
"2362",6
"2363",15
"2364",6
"2365",4
"2366",5
"2367",1
"2368",1
"2369",14
"2370",7
"2371",10
"2372",4
"2373",12
"2374",15
"2375",2
"2376",13
"2377",11
"2378",10
"2379",10
"2380",1
"2381",12
"2382",10
"2383",2
"2384",13
"2385",1
"2386",10
"2387",15
"2388",2
"2389",6
"2390",8
"2391",4
"2392",1
"2393",8
"2394",2
"2395",3
"2396",1
"2397",1
"2398",10
"2399",7
"2400",2
"2401",3
"2402",1
"2403",1
"2404",6
"2405",12
"2406",8
"2407",4
"2408",2
"2409",10
"2410",4
"2411",5
"2412",15
"2413",10
"2414",12
"2415",13
"2416",8
"2417",7
"2418",1
"2419",11
"2420",13
"2421",1
"2422",6
"2423",5
"2424",12
"2425",1
"2426",7
"2427",4
"2428",14
"2429",4
"2430",5
"2431",12
"2432",2
"2433",6
"2434",2
"2435",6
"2436",1
"2437",12
"2438",4
"2439",2
"2440",12
"2441",12
"2442",3
"2443",12
"2444",4
"2445",8
"2446",6
"2447",6
"2448",6
"2449",3
"2450",3
"2451",6
"2452",2
"2453",3
"2454",2
"2455",4
"2456",3
"2457",13
"2458",14
"2459",1
"2460",4
"2461",8
"2462",13
"2463",1
"2464",3
"2465",13
"2466",6
"2467",11
"2468",8
"2469",8
"2470",8
"2471",4
"2472",4
"2473",5
"2474",6
"2475",7
"2476",5
"2477",10
"2478",5
"2479",8
"2480",11
"2481",10
"2482",10
"2483",11
"2484",10
"2485",2
"2486",6
"2487",10
"2488",10
"2489",10
"2490",15
"2491",7
"2492",12
"2493",15
"2494",7
"2495",8
"2496",13
"2497",8
"2498",8
