"","x"
"1026",13
"1027",13
"1028",14
"1029",9
"1030",14
"1031",9
"1032",23
"1033",19
"1034",19
"1035",19
"1036",9
"1037",9
"1038",13
"1039",28
"1040",25
"1041",4
"1042",28
"1043",20
"1044",14
"1045",17
"1046",17
"1047",28
"1048",16
"1049",14
"1050",21
"1051",5
"1052",9
"1053",4
"1054",15
"1055",7
"1056",15
"1057",19
"1058",28
"1059",4
"1060",19
"1061",14
"1062",15
"1063",17
"1064",13
"1065",28
"1066",4
"1067",9
"1068",9
"1069",21
"1070",28
"1071",28
"1072",14
"1073",4
"1074",11
"1075",21
"1076",11
"1077",28
"1078",28
"1079",20
"1080",7
"1081",14
"1082",3
"1083",16
"1084",28
"1085",16
"1086",28
"1087",21
"1088",16
"1089",23
"1090",20
"1091",28
"1092",11
"1093",2
"1094",5
"1095",5
"1096",5
"1097",1
"1098",28
"1099",7
"1100",16
"1101",25
"1102",14
"1103",16
"1104",28
"1105",9
"1106",5
"1107",1
"1108",9
"1109",11
"1110",12
"1111",4
"1112",9
"1113",8
"1114",28
"1115",13
"1116",29
"1117",2
"1118",11
"1119",2
"1120",13
"1121",12
"1122",28
"1123",23
"1124",4
"1125",4
"1126",4
"1127",4
"1128",4
"1129",2
"1130",1
"1131",28
"1132",28
"1133",16
"1134",28
"1135",2
"1136",2
"1137",9
"1138",19
"1139",20
"1140",21
"1141",13
"1142",3
"1143",16
"1144",16
"1145",17
"1146",27
"1147",29
"1148",27
"1149",9
"1150",5
"1151",19
"1152",21
"1153",7
"1154",4
"1155",7
"1156",16
"1157",14
"1158",9
"1159",13
"1160",16
"1161",1
"1162",11
"1163",14
"1164",28
"1165",28
"1166",25
"1167",3
"1168",15
"1169",14
"1170",16
"1171",1
"1172",23
"1173",4
"1174",28
"1175",4
"1176",7
"1177",5
"1178",4
"1179",28
"1180",1
"1181",16
"1182",28
"1183",7
"1184",28
"1185",16
"1186",5
"1187",15
"1188",23
"1189",1
"1190",11
"1191",16
"1192",23
"1193",16
"1194",5
"1195",16
"1196",23
"1197",21
"1198",15
"1199",11
"1200",15
"1201",27
"1202",16
"1203",14
"1204",7
"1205",15
"1206",16
"1207",17
"1208",25
"1209",16
"1210",16
"1211",3
"1212",13
"1213",28
"1214",5
"1215",27
"1216",28
"1217",14
"1218",4
"1219",2
"1220",13
"1221",13
"1222",17
"1223",13
"1224",21
"1225",2
"1226",9
"1227",4
"1228",28
"1229",13
"1230",9
"1231",28
"1232",1
"1233",28
"1234",9
"1235",16
"1236",2
"1237",16
"1238",16
"1239",28
"1240",16
"1241",28
"1242",28
"1243",25
"1244",15
"1245",21
"1246",7
"1247",16
"1248",5
"1249",9
"1250",9
"1251",9
"1252",23
"1253",16
"1254",23
"1255",1
"1256",28
"1257",28
"1258",7
"1259",4
"1260",9
"1261",2
"1262",23
"1263",16
"1264",2
"1265",29
"1266",5
"1267",15
"1268",19
"1269",21
"1270",21
"1271",5
"1272",28
"1273",7
"1274",16
"1275",29
"1276",28
"1277",4
"1278",21
"1279",11
"1280",14
"1281",28
"1282",17
"1283",17
"1284",28
"1285",1
"1286",5
"1287",2
"1288",21
"1289",1
"1290",28
"1291",6
"1292",13
"1293",20
"1294",21
"1295",19
"1296",5
"1297",16
"1298",21
"1299",28
"1300",3
"1301",28
"1302",11
"1303",28
"1304",16
"1305",1
"1306",5
"1307",28
"1308",16
"1309",21
"1310",4
"1311",4
"1312",15
"1313",7
"1314",16
"1315",23
"1316",7
"1317",20
"1318",21
"1319",28
"1320",28
"1321",28
"1322",20
"1323",13
"1324",19
"1325",28
"1326",20
"1327",28
"1328",16
"1329",11
"1330",28
"1331",11
"1332",9
"1333",20
"1334",1
"1335",20
"1336",13
"1337",1
"1338",9
"1339",28
"1340",4
"1341",9
"1342",9
"1343",5
"1344",2
"1345",11
"1346",15
"1347",11
"1348",20
"1349",9
"1350",28
"1351",1
"1352",16
"1353",16
"1354",23
"1355",23
"1356",23
"1357",16
"1358",12
"1359",7
"1360",7
"1361",9
"1362",9
"1363",13
"1364",4
"1365",14
"1366",2
"1367",15
"1368",28
"1369",2
"1370",16
"1371",29
"1372",5
"1373",15
"1374",9
"1375",23
"1376",28
"1377",20
"1378",16
"1379",28
"1380",28
"1381",7
"1382",16
"1383",28
"1384",28
"1385",7
"1386",28
"1387",11
"1388",4
"1389",5
"1390",17
"1391",28
"1392",16
"1393",14
"1394",17
"1395",28
"1396",5
"1397",7
"1398",23
"1399",28
"1400",11
"1401",28
"1402",14
"1403",1
"1404",15
"1405",16
"1406",28
"1407",15
"1408",1
"1409",9
"1410",9
"1411",20
"1412",16
"1413",13
"1414",27
"1415",4
"1416",25
"1417",20
"1418",13
"1419",19
"1420",17
"1421",28
"1422",5
"1423",2
"1424",2
"1425",5
"1426",4
"1427",7
"1428",16
"1429",20
"1430",27
"1431",5
"1432",23
"1433",16
"1434",23
"1435",5
"1436",1
"1437",4
"1438",4
"1439",7
"1440",19
"1441",9
"1442",7
"1443",28
"1444",4
"1445",11
"1446",4
"1447",15
"1448",28
"1449",19
"1450",20
"1451",4
"1452",16
"1453",3
"1454",28
"1455",27
"1456",16
"1457",21
"1458",11
"1459",28
"1460",3
"1461",28
"1462",17
"1463",17
"1464",4
"1465",28
"1466",28
"1467",16
"1468",17
"1469",28
"1470",16
"1471",28
"1472",14
"1473",25
"1474",27
"1475",15
"1476",16
"1477",3
"1478",16
"1479",23
"1480",20
"1481",6
"1482",16
"1483",2
"1484",19
"1485",14
"1486",14
"1487",15
"1488",23
"1489",29
"1490",13
"1491",16
"1492",17
"1493",14
"1494",21
"1495",2
"1496",25
"1497",28
"1498",19
"1499",17
"1500",13
"1501",21
"1502",25
"1503",16
"1504",15
"1505",16
"1506",23
"1507",16
"1508",16
"1509",9
"1510",28
"1511",9
"1512",15
"1513",28
"1514",16
"1515",1
"1516",11
"1517",15
"1518",9
"1519",29
"1520",29
"1521",25
"1522",1
"1523",9
"1524",19
"1525",7
"1526",14
"1527",11
"1528",2
"1529",16
"1530",7
"1531",4
"1532",27
"1533",17
"1534",13
"1535",16
"1536",13
"1537",4
"1538",16
"1539",7
"1540",21
"1541",21
"1542",1
"1543",16
"1544",1
"1545",28
"1546",11
"1547",7
"1548",4
"1549",11
"1550",28
"1551",27
"1552",28
"1553",29
"1554",6
"1555",28
"1556",11
"1557",14
"1558",19
"1559",28
"1560",2
"1561",5
"1562",21
"1563",20
"1564",11
"1565",1
"1566",16
"1567",7
"1568",21
"1569",28
"1570",23
"1571",3
"1572",28
"1573",5
"1574",21
"1575",13
"1576",14
"1577",16
"1578",16
"1579",16
"1580",28
"1581",2
"1582",11
"1583",4
"1584",20
"1585",27
"1586",28
"1587",14
"1588",15
"1589",11
"1590",21
"1591",23
"1592",20
"1593",15
"1594",17
"1595",20
"1596",20
"1597",16
"1598",15
"1599",3
"1600",2
"1601",19
"1602",25
"1603",21
"1604",25
"1605",9
"1606",9
"1607",16
"1608",16
"1609",4
"1610",15
"1611",16
"1612",13
"1613",2
"1614",15
"1615",28
"1616",27
"1617",28
"1618",16
"1619",28
"1620",20
"1621",21
"1622",11
"1623",5
"1624",15
"1625",16
"1626",21
"1627",16
"1628",13
"1629",28
"1630",9
"1631",17
"1632",16
"1633",7
"1634",4
"1635",14
"1636",3
"1637",16
"1638",1
"1639",1
"1640",27
"1641",25
"1642",27
"1643",11
"1644",14
"1645",7
"1646",4
"1647",1
"1648",4
"1649",25
"1650",27
"1651",7
"1652",5
"1653",11
"1654",3
"1655",4
"1656",21
"1657",15
"1658",5
"1659",5
"1660",28
"1661",11
"1662",28
"1663",17
"1664",28
"1665",5
"1666",20
"1667",2
"1668",28
"1669",13
"1670",16
"1671",28
"1672",23
"1673",11
"1674",28
"1675",11
"1676",21
"1677",23
"1678",16
"1679",25
"1680",16
"1681",3
"1682",16
"1683",20
"1684",16
"1685",16
"1686",3
"1687",20
"1688",11
"1689",5
"1690",13
"1691",16
"1692",2
"1693",29
"1694",13
"1695",21
"1696",15
"1697",15
"1698",15
"1699",5
"1700",9
"1701",27
"1702",7
"1703",16
"1704",14
"1705",3
"1706",16
"1707",9
"1708",15
"1709",28
"1710",16
"1711",15
"1712",25
"1713",25
"1714",16
"1715",11
"1716",11
"1717",7
"1718",7
"1719",25
"1720",4
"1721",14
"1722",1
"1723",1
"1724",11
"1725",11
"1726",5
"1727",16
"1728",3
"1729",2
"1730",15
"1731",27
"1732",21
"1733",20
"1734",7
"1735",28
"1736",28
"1737",16
"1738",27
"1739",23
"1740",16
"1741",16
"1742",28
"1743",20
"1744",5
"1745",25
"1746",28
"1747",15
"1748",7
"1749",16
"1750",1
"1751",21
"1752",29
"1753",2
"1754",15
"1755",20
"1756",15
"1757",15
"1758",1
"1759",21
"1760",7
"1761",4
"1762",16
"1763",13
"1764",15
"1765",28
"1766",19
"1767",15
"1768",7
"1769",25
"1770",20
"1771",23
"1772",23
"1773",4
"1774",15
"1775",1
"1776",13
"1777",1
"1778",9
"1779",15
"1780",4
"1781",5
"1782",25
"1783",28
"1784",25
"1785",28
"1786",27
"1787",15
"1788",15
"1789",1
"1790",28
"1791",19
"1792",14
"1793",16
"1794",16
"1795",16
"1796",14
"1797",27
"1798",28
"1799",5
"1800",16
"1801",20
"1802",14
"1803",7
"1804",28
"1805",17
"1806",2
"1807",11
"1808",3
"1809",16
"1810",20
"1811",27
"1812",5
"1813",28
"1814",5
"1815",3
"1816",28
"1817",15
"1818",14
"1819",28
"1820",28
"1821",1
"1822",13
"1823",27
"1824",28
"1825",19
"1826",14
"1827",11
"1828",11
"1829",27
"1830",7
"1831",19
"1832",21
"1833",27
"1834",13
"1835",13
"1836",15
"1837",4
"1838",1
"1839",13
"1840",13
"1841",20
"1842",28
"1843",11
"1844",1
"1845",25
"1846",2
"1847",9
"1848",13
"1849",9
"1850",5
"1851",5
"1852",20
"1853",7
"1854",28
"1855",21
"1856",19
"1857",19
"1858",9
"1859",13
"1860",5
"1861",25
"1862",19
"1863",15
"1864",19
"1865",28
"1866",13
"1867",4
"1868",16
"1869",7
"1870",16
"1871",9
"1872",16
"1873",21
"1874",9
"1875",6
"1876",6
"1877",2
"1878",12
"1879",9
"1880",9
"1881",15
"1882",19
"1883",16
"1884",7
"1885",21
"1886",25
"1887",14
"1888",6
"1889",13
"1890",16
"1891",2
"1892",21
"1893",9
"1894",2
"1895",25
"1896",1
"1897",4
"1898",13
"1899",5
"1900",29
"1901",16
"1902",16
"1903",21
"1904",28
"1905",16
"1906",27
"1907",5
"1908",17
"1909",23
"1910",1
"1911",13
"1912",1
"1913",28
"1914",4
"1915",16
"1916",1
"1917",13
"1918",28
"1919",28
"1920",28
"1921",17
"1922",15
"1923",11
"1924",25
"1925",15
"1926",16
"1927",28
"1928",1
"1929",28
"1930",1
"1931",7
"1932",28
"1933",28
"1934",7
"1935",19
"1936",16
"1937",16
"1938",9
"1939",16
"1940",20
"1941",28
"1942",28
"1943",28
"1944",5
"1945",16
"1946",21
"1947",4
"1948",25
"1949",17
"1950",13
"1951",15
"1952",25
"1953",14
"1954",1
"1955",7
"1956",14
"1957",15
"1958",9
"1959",15
"1960",28
"1961",11
"1962",23
"1963",1
"1964",16
"1965",12
"1966",11
"1967",25
"1968",20
"1969",1
"1970",3
"1971",21
"1972",16
"1973",21
"1974",28
"1975",28
"1976",5
"1977",28
"1978",11
"1979",7
"1980",16
"1981",28
"1982",16
"1983",27
"1984",4
"1985",13
"1986",14
"1987",5
"1988",16
"1989",25
"1990",3
"1991",20
"1992",14
"1993",27
"1994",28
"1995",1
"1996",16
"1997",11
"1998",21
"1999",4
"2000",7
"2001",28
"2002",1
"2003",28
"2004",11
"2005",28
"2006",2
"2007",9
"2008",11
"2009",11
"2010",7
"2011",28
"2012",1
"2013",7
"2014",17
"2015",16
"2016",16
"2017",4
"2018",11
"2019",16
"2020",13
"2021",15
"2022",25
"2023",11
"2024",27
"2025",16
"2026",16
"2027",19
"2028",27
"2029",25
"2030",3
"2031",16
"2032",19
"2033",16
"2034",28
"2035",15
"2036",28
"2037",28
"2038",11
"2039",16
"2040",20
"2041",15
"2042",16
"2043",1
"2044",4
"2045",11
"2046",16
"2047",16
"2048",4
"2049",14
"2050",15
"2051",1
"2052",16
"2053",16
"2054",5
"2055",16
"2056",16
"2057",2
"2058",2
"2059",16
"2060",19
"2061",19
"2062",9
"2063",7
"2064",11
"2065",13
"2066",3
"2067",15
"2068",20
"2069",25
"2070",27
"2071",13
"2072",4
"2073",16
"2074",23
"2075",28
"2076",21
"2077",28
"2078",16
"2079",21
"2080",11
"2081",2
"2082",17
"2083",11
"2084",15
"2085",5
"2086",17
"2087",7
"2088",17
"2089",17
"2090",28
"2091",14
"2092",15
"2093",28
"2094",23
"2095",9
"2096",2
"2097",16
"2098",9
"2099",29
"2100",16
"2101",11
"2102",9
"2103",2
"2104",27
"2105",13
"2106",28
"2107",16
"2108",28
"2109",21
"2110",11
"2111",16
"2112",2
"2113",5
"2114",11
"2115",16
"2116",3
"2117",3
"2118",28
"2119",16
"2120",28
"2121",5
"2122",28
"2123",16
"2124",28
"2125",13
"2126",16
"2127",16
"2128",16
"2129",7
"2130",16
"2131",7
"2132",7
"2133",23
"2134",13
"2135",13
"2136",28
"2137",1
"2138",1
"2139",7
"2140",1
"2141",5
"2142",16
"2143",23
"2144",20
"2145",16
"2146",28
"2147",16
"2148",4
"2149",12
"2150",16
"2151",11
"2152",25
"2153",11
"2154",16
"2155",4
"2156",14
"2157",27
"2158",2
"2159",16
"2160",1
"2161",11
"2162",19
"2163",4
"2164",2
"2165",16
"2166",11
"2167",16
"2168",19
"2169",28
"2170",28
"2171",15
"2172",4
"2173",1
"2174",12
"2175",20
"2176",16
"2177",11
"2178",16
"2179",9
"2180",1
"2181",9
"2182",11
"2183",28
"2184",27
"2185",21
"2186",5
"2187",28
"2188",11
"2189",5
"2190",4
"2191",14
"2192",16
"2193",4
"2194",16
"2195",16
"2196",28
"2197",7
"2198",28
"2199",21
"2200",15
"2201",11
"2202",2
"2203",21
"2204",28
"2205",25
"2206",2
"2207",2
"2208",5
"2209",25
"2210",11
"2211",21
"2212",21
"2213",21
"2214",28
"2215",5
"2216",16
"2217",23
"2218",16
"2219",28
"2220",28
"2221",27
"2222",5
"2223",17
"2224",28
"2225",9
"2226",19
"2227",13
"2228",2
"2229",16
"2230",2
"2231",2
"2232",28
"2233",21
"2234",23
"2235",16
"2236",16
"2237",3
"2238",16
"2239",23
"2240",14
"2241",5
"2242",28
"2243",27
"2244",27
"2245",11
"2246",28
"2247",28
"2248",1
"2249",28
"2250",11
"2251",4
"2252",16
"2253",19
"2254",19
"2255",15
"2256",19
"2257",16
"2258",16
"2259",28
"2260",17
"2261",29
"2262",1
"2263",27
"2264",25
"2265",5
"2266",14
"2267",19
"2268",25
"2269",25
"2270",13
"2271",14
"2272",23
"2273",14
"2274",14
"2275",19
"2276",23
"2277",21
"2278",16
"2279",5
"2280",5
"2281",25
"2282",17
"2283",28
"2284",28
"2285",5
"2286",16
"2287",21
"2288",16
"2289",28
"2290",28
"2291",15
"2292",5
"2293",15
"2294",7
"2295",21
"2296",11
"2297",28
"2298",20
"2299",21
"2300",16
"2301",15
"2302",16
"2303",15
"2304",28
"2305",11
"2306",2
"2307",3
"2308",7
"2309",9
"2310",3
"2311",15
"2312",16
"2313",28
"2314",15
"2315",16
"2316",23
"2317",2
"2318",4
"2319",28
"2320",11
"2321",16
"2322",13
"2323",27
"2324",11
"2325",15
"2326",16
"2327",12
"2328",5
"2329",16
"2330",11
"2331",16
"2332",11
"2333",5
"2334",29
"2335",25
"2336",4
"2337",7
"2338",2
"2339",16
"2340",20
"2341",4
"2342",16
"2343",11
"2344",28
"2345",28
"2346",27
"2347",21
"2348",16
"2349",21
"2350",15
"2351",1
"2352",16
"2353",27
"2354",25
"2355",16
"2356",28
"2357",4
"2358",7
"2359",20
"2360",28
"2361",16
"2362",16
"2363",5
"2364",4
"2365",16
"2366",27
"2367",28
"2368",7
"2369",7
"2370",7
"2371",20
"2372",9
"2373",20
"2374",16
"2375",23
"2376",19
"2377",16
"2378",16
"2379",16
"2380",17
"2381",17
"2382",4
"2383",28
"2384",28
"2385",21
"2386",16
"2387",11
"2388",21
"2389",4
"2390",28
"2391",13
"2392",1
"2393",15
"2394",16
"2395",28
"2396",11
"2397",2
"2398",3
"2399",2
"2400",16
"2401",25
"2402",25
"2403",16
"2404",9
"2405",1
"2406",9
"2407",14
"2408",21
"2409",15
"2410",21
"2411",16
"2412",7
"2413",28
"2414",3
"2415",16
"2416",15
"2417",13
"2418",14
"2419",17
"2420",16
"2421",28
"2422",11
"2423",20
"2424",28
"2425",16
"2426",20
"2427",2
"2428",2
"2429",16
"2430",16
"2431",16
"2432",2
"2433",15
"2434",9
"2435",28
"2436",5
"2437",16
"2438",28
"2439",16
"2440",16
"2441",1
"2442",16
"2443",5
"2444",2
"2445",14
"2446",16
"2447",11
"2448",14
"2449",1
"2450",16
"2451",15
"2452",5
"2453",7
"2454",5
"2455",15
"2456",28
"2457",11
"2458",28
"2459",19
"2460",3
"2461",28
"2462",16
"2463",16
"2464",4
"2465",28
"2466",16
"2467",19
"2468",9
"2469",2
"2470",9
"2471",1
"2472",9
"2473",27
"2474",16
"2475",16
"2476",25
"2477",9
"2478",28
"2479",28
"2480",11
"2481",27
"2482",7
"2483",16
"2484",16
"2485",28
"2486",16
"2487",16
"2488",28
"2489",20
"2490",9
"2491",25
"2492",16
"2493",1
"2494",16
"2495",1
"2496",16
"2497",16
"2498",16
