"","x"
"331",29
"332",18
"333",7
"334",18
"335",9
"336",19
"337",25
"338",29
"339",20
"340",20
"341",18
"342",4
"343",18
"344",29
"345",18
"346",29
"347",23
"348",16
"349",24
"350",23
"351",27
"352",24
"353",22
"354",20
"355",18
"356",20
"357",20
"358",23
"359",15
"360",15
"361",7
"362",7
"363",7
"364",19
"365",15
"366",12
"367",25
"368",25
"369",15
"370",27
"371",29
"372",19
"373",28
"374",29
"375",12
"376",28
"377",27
"378",7
"379",16
"380",26
"381",26
"382",26
"383",10
"384",20
"385",17
"386",17
"387",12
"388",16
"389",25
"390",1
"391",26
"392",16
"393",27
"394",26
"395",28
"396",7
"397",17
"398",6
"399",17
"400",16
"401",26
"402",3
"403",11
"404",20
"405",20
"406",10
"407",20
"408",20
"409",10
"410",20
"411",20
"412",1
"413",1
"414",4
"415",16
"416",24
"417",7
"418",20
"419",29
"420",29
"421",7
"422",25
"423",24
"424",23
"425",11
"426",27
"427",16
"428",10
"429",16
"430",16
"431",18
"432",17
"433",17
"434",18
"435",24
"436",20
"437",28
"438",24
"439",24
"440",25
"441",6
"442",25
"443",1
"444",17
"445",10
"446",18
"447",10
"448",16
"449",16
"450",11
"451",6
"452",24
"453",12
"454",8
"455",8
"456",8
"457",25
"458",12
"459",8
"460",18
"461",22
"462",22
"463",10
"464",12
"465",26
"466",17
"467",1
"468",12
"469",10
"470",22
"471",22
"472",21
"473",10
"474",21
"475",15
"476",16
"477",8
"478",5
"479",15
"480",23
"481",24
"482",12
"483",24
"484",23
"485",29
"486",26
"487",29
"488",5
"489",15
"490",12
"491",5
"492",8
"493",20
"494",16
"495",12
"496",25
"497",25
"498",27
"499",24
"500",23
"501",17
"502",6
"503",18
"504",14
"505",22
"506",26
"507",11
"508",11
"509",22
"510",29
"511",12
"512",6
"513",25
"514",10
"515",15
"516",17
"517",22
"518",8
"519",8
"520",16
"521",18
"522",12
"523",23
"524",10
"525",19
"526",28
"527",9
"528",29
"529",29
"530",18
"531",24
"532",13
"533",17
"534",11
"535",21
"536",7
"537",29
"538",3
"539",7
"540",18
"541",11
"542",4
"543",21
"544",18
"545",7
"546",18
"547",21
"548",27
"549",29
"550",7
"551",12
"552",29
"553",29
"554",20
"555",16
"556",16
"557",22
"558",28
"559",23
"560",18
"561",26
"562",12
"563",13
"564",20
"565",18
"566",12
"567",24
"568",28
"569",20
"570",10
"571",4
"572",4
"573",12
"574",26
"575",16
"576",19
"577",12
"578",1
"579",16
"580",18
"581",9
"582",19
"583",1
"584",21
"585",18
"586",25
"587",26
"588",10
"589",12
"590",19
"591",6
"592",6
"593",6
"594",27
"595",17
"596",19
"597",26
"598",10
"599",10
"600",16
"601",21
"602",21
"603",17
"604",4
"605",17
"606",17
"607",10
"608",22
"609",18
"610",27
"611",27
"612",5
"613",29
"614",12
"615",25
"616",24
"617",11
"618",18
"619",17
"620",12
"621",26
"622",24
"623",23
"624",12
"625",24
"626",8
"627",25
"628",26
"629",7
"630",24
"631",7
"632",15
"633",25
"634",25
"635",12
"636",8
"637",1
"638",7
"639",9
"640",29
"641",23
"642",18
"643",13
"644",24
"645",18
"646",26
"647",20
"648",15
"649",20
"650",24
"651",16
"652",5
"653",12
"654",29
"655",18
"656",18
"657",29
"658",29
"659",23
"660",12
"661",25
"662",19
"663",26
"664",7
"665",8
"666",29
"667",28
"668",7
"669",13
"670",25
"671",24
"672",17
"673",7
"674",15
"675",23
"676",23
"677",12
"678",24
"679",17
"680",18
"681",12
"682",8
"683",16
"684",18
"685",7
"686",16
"687",11
"688",26
"689",8
"690",9
"691",28
"692",6
"693",13
"694",18
"695",15
"696",10
"697",25
"698",18
"699",12
"700",22
"701",12
"702",4
"703",21
"704",11
"705",26
"706",16
"707",23
"708",12
"709",20
"710",20
"711",23
"712",23
"713",16
"714",13
"715",16
"716",7
"717",2
"718",23
"719",5
"720",10
"721",12
"722",12
"723",18
"724",19
"725",18
"726",19
"727",19
"728",15
"729",16
"730",10
"731",16
"732",17
"733",17
"734",20
"735",20
"736",19
"737",18
"738",13
"739",13
"740",13
"741",21
"742",11
"743",25
"744",7
"745",7
"746",23
"747",18
"748",12
"749",12
"750",23
"751",1
"752",17
"753",11
"754",18
"755",10
"756",13
"757",11
"758",21
"759",17
"760",17
"761",1
"762",10
"763",16
"764",10
"765",16
"766",20
"767",18
"768",29
"769",21
"770",10
"771",15
"772",18
"773",21
"774",24
"775",22
"776",17
"777",17
"778",23
"779",23
"780",16
"781",27
"782",16
"783",17
"784",25
"785",24
"786",26
"787",15
"788",29
"789",19
"790",12
"791",22
"792",12
"793",12
"794",7
"795",7
"796",23
"797",13
"798",19
"799",12
"800",1
"801",29
"802",10
"803",22
"804",29
"805",12
"806",16
"807",20
"808",19
"809",25
"810",20
"811",7
"812",8
"813",20
"814",4
"815",10
"816",6
"817",4
"818",6
"819",26
"820",7
"821",28
"822",21
"823",26
"824",20
"825",29
"826",16
"827",20
"828",22
"829",27
"830",25
"831",4
"832",29
"833",6
"834",17
"835",6
"836",22
"837",6
"838",17
"839",18
"840",16
"841",18
"842",17
"843",17
"844",27
"845",17
"846",14
"847",23
"848",6
"849",24
"850",23
"851",16
"852",24
"853",4
"854",10
"855",22
"856",21
"857",28
"858",10
"859",10
"860",16
"861",24
"862",7
"863",23
"864",23
"865",26
"866",27
"867",26
"868",17
"869",22
"870",17
"871",17
"872",21
"873",8
"874",10
"875",23
"876",24
"877",18
"878",25
"879",16
"880",16
"881",16
"882",27
"883",5
"884",5
"885",6
"886",11
"887",25
"888",19
"889",20
"890",16
"891",28
"892",29
"893",2
"894",2
"895",2
"896",2
"897",14
"898",2
"899",2
"900",17
"901",29
"902",10
"903",24
"904",18
"905",7
"906",28
"907",29
"908",18
"909",10
"910",17
"911",17
"912",6
"913",10
"914",24
"915",18
"916",9
"917",16
"918",16
"919",18
"920",16
"921",23
"922",29
"923",9
"924",20
"925",23
"926",27
"927",5
"928",26
"929",7
"930",7
"931",10
"932",26
"933",5
"934",26
"935",27
"936",8
"937",23
"938",10
"939",10
"940",15
"941",10
"942",16
"943",23
"944",18
"945",21
"946",18
"947",17
"948",8
"949",7
"950",18
"951",21
"952",26
"953",20
"954",29
"955",23
"956",19
"957",1
"958",25
"959",1
"960",29
"961",28
"962",7
"963",24
"964",29
"965",5
"966",19
"967",19
"968",18
"969",10
"970",18
"971",20
"972",27
"973",26
"974",10
"975",17
"976",22
"977",23
"978",17
"979",13
"980",16
"981",20
"982",8
"983",26
"984",15
"985",17
"986",24
"987",25
"988",22
"989",18
"990",17
"991",11
"992",19
"993",23
"994",7
"995",17
"996",16
"997",20
"998",3
"999",20
"1000",25
"1001",23
"1002",29
"1003",12
"1004",15
"1005",9
"1006",22
"1007",6
"1008",17
"1009",17
"1010",11
"1011",16
"1012",26
"1013",15
"1014",8
"1015",7
"1016",7
"1017",12
"1018",18
"1019",15
"1020",29
"1021",17
"1022",22
"1023",23
"1024",24
"1025",10
"1026",9
"1027",15
"1028",15
"1029",22
"1030",6
"1031",22
"1032",6
"1033",10
"1034",11
"1035",11
"1036",11
"1037",6
"1038",6
"1039",15
"1040",24
"1041",21
"1042",20
"1043",24
"1044",5
"1045",22
"1046",16
"1047",16
"1048",24
"1049",29
"1050",22
"1051",12
"1052",23
"1053",6
"1054",20
"1055",27
"1056",28
"1057",27
"1058",22
"1059",18
"1060",20
"1061",11
"1062",22
"1063",27
"1064",16
"1065",15
"1066",18
"1067",20
"1068",6
"1069",6
"1070",12
"1071",18
"1072",24
"1073",22
"1074",20
"1075",25
"1076",12
"1077",25
"1078",24
"1079",24
"1080",5
"1081",28
"1082",21
"1083",9
"1084",15
"1085",18
"1086",7
"1087",18
"1088",12
"1089",29
"1090",10
"1091",5
"1092",18
"1093",25
"1094",17
"1095",23
"1096",23
"1097",23
"1098",19
"1099",24
"1100",28
"1101",7
"1102",21
"1103",22
"1104",29
"1105",24
"1106",6
"1107",23
"1108",19
"1109",6
"1110",25
"1111",14
"1112",20
"1113",6
"1114",17
"1115",18
"1116",15
"1117",4
"1118",17
"1119",25
"1120",17
"1121",15
"1122",14
"1123",18
"1124",10
"1125",20
"1126",20
"1127",20
"1128",20
"1129",20
"1130",17
"1131",19
"1132",18
"1133",18
"1134",29
"1135",24
"1136",17
"1137",17
"1138",6
"1139",11
"1140",5
"1141",12
"1142",15
"1143",9
"1144",7
"1145",29
"1146",16
"1147",26
"1148",4
"1149",26
"1150",6
"1151",23
"1152",11
"1153",12
"1154",28
"1155",20
"1156",28
"1157",7
"1158",22
"1159",6
"1160",15
"1161",29
"1162",19
"1163",25
"1164",22
"1165",24
"1166",18
"1167",21
"1168",9
"1169",27
"1170",22
"1171",7
"1172",19
"1173",10
"1174",20
"1175",24
"1176",20
"1177",28
"1178",23
"1179",20
"1180",24
"1181",19
"1182",7
"1183",18
"1184",28
"1185",24
"1186",7
"1187",23
"1188",27
"1189",10
"1190",19
"1191",25
"1192",29
"1193",10
"1194",7
"1195",23
"1196",29
"1197",10
"1198",12
"1199",27
"1200",25
"1201",27
"1202",26
"1203",7
"1204",22
"1205",28
"1206",27
"1207",29
"1208",16
"1209",21
"1210",29
"1211",7
"1212",9
"1213",15
"1214",18
"1215",23
"1216",26
"1217",18
"1218",21
"1219",20
"1220",17
"1221",15
"1222",15
"1223",16
"1224",15
"1225",16
"1226",17
"1227",6
"1228",20
"1229",18
"1230",15
"1231",6
"1232",24
"1233",19
"1234",18
"1235",6
"1236",27
"1237",17
"1238",7
"1239",7
"1240",18
"1241",29
"1242",18
"1243",18
"1244",21
"1245",27
"1246",12
"1247",28
"1248",29
"1249",23
"1250",6
"1251",6
"1252",6
"1253",10
"1254",7
"1255",10
"1256",19
"1257",18
"1258",18
"1259",28
"1260",20
"1261",6
"1262",17
"1263",10
"1264",29
"1265",17
"1266",4
"1267",23
"1268",27
"1269",11
"1270",12
"1271",12
"1272",23
"1273",18
"1274",28
"1275",7
"1276",4
"1277",18
"1278",20
"1279",12
"1280",25
"1281",22
"1282",24
"1283",16
"1284",16
"1285",16
"1286",19
"1287",23
"1288",17
"1289",12
"1290",19
"1291",16
"1292",2
"1293",15
"1294",8
"1295",12
"1296",11
"1297",23
"1298",7
"1299",12
"1300",24
"1301",9
"1302",24
"1303",25
"1304",24
"1305",29
"1306",19
"1307",23
"1308",18
"1309",29
"1310",1
"1311",20
"1312",20
"1313",27
"1314",28
"1315",7
"1316",10
"1317",28
"1318",5
"1319",12
"1320",24
"1321",18
"1322",18
"1323",8
"1324",15
"1325",11
"1326",18
"1327",8
"1328",24
"1329",7
"1330",25
"1331",18
"1332",25
"1333",6
"1334",8
"1335",19
"1336",8
"1337",15
"1338",19
"1339",18
"1340",6
"1341",24
"1342",20
"1343",6
"1344",6
"1345",23
"1346",17
"1347",25
"1348",27
"1349",25
"1350",8
"1351",6
"1352",24
"1353",19
"1354",10
"1355",21
"1356",10
"1357",10
"1358",10
"1359",26
"1360",17
"1361",28
"1362",28
"1363",6
"1364",6
"1365",15
"1366",20
"1367",22
"1368",17
"1369",27
"1370",18
"1371",17
"1372",29
"1373",4
"1374",23
"1375",27
"1376",6
"1377",10
"1378",24
"1379",8
"1380",7
"1381",24
"1382",24
"1383",28
"1384",28
"1385",28
"1386",24
"1387",28
"1388",6
"1389",1
"1390",25
"1391",20
"1392",23
"1393",16
"1394",18
"1395",29
"1396",22
"1397",16
"1398",24
"1399",23
"1400",28
"1401",10
"1402",18
"1403",13
"1404",24
"1405",22
"1406",19
"1407",27
"1408",29
"1409",18
"1410",27
"1411",19
"1412",6
"1413",6
"1414",8
"1415",7
"1416",15
"1417",26
"1418",20
"1419",21
"1420",5
"1421",15
"1422",11
"1423",16
"1424",24
"1425",23
"1426",17
"1427",17
"1428",23
"1429",20
"1430",28
"1431",7
"1432",8
"1433",26
"1434",23
"1435",10
"1436",29
"1437",10
"1438",23
"1439",19
"1440",20
"1441",20
"1442",28
"1443",11
"1444",6
"1445",28
"1446",18
"1447",20
"1448",25
"1449",20
"1450",27
"1451",18
"1452",11
"1453",8
"1454",20
"1455",29
"1456",9
"1457",18
"1458",21
"1459",29
"1460",12
"1461",25
"1462",18
"1463",9
"1464",24
"1465",16
"1466",16
"1467",20
"1468",24
"1469",24
"1470",29
"1471",16
"1472",18
"1473",7
"1474",24
"1475",22
"1476",21
"1477",26
"1478",27
"1479",29
"1480",9
"1481",29
"1482",10
"1483",5
"1484",2
"1485",7
"1486",17
"1487",11
"1488",22
"1489",22
"1490",27
"1491",10
"1492",16
"1493",22
"1494",18
"1495",29
"1496",16
"1497",22
"1498",12
"1499",17
"1500",21
"1501",18
"1502",11
"1503",16
"1504",15
"1505",12
"1506",21
"1507",7
"1508",27
"1509",29
"1510",10
"1511",7
"1512",7
"1513",6
"1514",16
"1515",6
"1516",27
"1517",18
"1518",7
"1519",19
"1520",25
"1521",27
"1522",6
"1523",4
"1524",4
"1525",21
"1526",19
"1527",6
"1528",11
"1529",28
"1530",22
"1531",25
"1532",17
"1533",7
"1534",28
"1535",20
"1536",26
"1537",16
"1538",15
"1539",7
"1540",15
"1541",20
"1542",7
"1543",28
"1544",12
"1545",12
"1546",19
"1547",29
"1548",19
"1549",24
"1550",25
"1551",28
"1552",20
"1553",25
"1554",18
"1555",26
"1556",18
"1557",15
"1558",2
"1559",24
"1560",25
"1561",22
"1562",11
"1563",18
"1564",17
"1565",23
"1566",24
"1567",8
"1568",25
"1569",19
"1570",7
"1571",28
"1572",12
"1573",24
"1574",10
"1575",9
"1576",24
"1577",23
"1578",12
"1579",15
"1580",22
"1581",29
"1582",29
"1583",29
"1584",18
"1585",17
"1586",25
"1587",20
"1588",8
"1589",26
"1590",18
"1591",22
"1592",27
"1593",25
"1594",12
"1595",10
"1596",8
"1597",27
"1598",16
"1599",8
"1600",5
"1601",7
"1602",27
"1603",9
"1604",17
"1605",11
"1606",21
"1607",12
"1608",21
"1609",6
"1610",6
"1611",7
"1612",18
"1613",10
"1614",28
"1615",23
"1616",15
"1617",17
"1618",27
"1619",18
"1620",26
"1621",24
"1622",7
"1623",24
"1624",8
"1625",12
"1626",25
"1627",23
"1628",27
"1629",29
"1630",12
"1631",7
"1632",15
"1633",18
"1634",6
"1635",16
"1636",29
"1637",28
"1638",20
"1639",22
"1640",9
"1641",27
"1642",19
"1643",19
"1644",26
"1645",21
"1646",26
"1647",25
"1648",22
"1649",28
"1650",20
"1651",19
"1652",20
"1653",21
"1654",26
"1655",28
"1656",23
"1657",25
"1658",9
"1659",20
"1660",12
"1661",27
"1662",23
"1663",23
"1664",24
"1665",25
"1666",18
"1667",16
"1668",18
"1669",23
"1670",8
"1671",17
"1672",18
"1673",15
"1674",29
"1675",18
"1676",10
"1677",25
"1678",24
"1679",25
"1680",12
"1681",10
"1682",29
"1683",21
"1684",7
"1685",9
"1686",29
"1687",8
"1688",7
"1689",7
"1690",9
"1691",5
"1692",25
"1693",23
"1694",15
"1695",7
"1696",17
"1697",4
"1698",15
"1699",12
"1700",27
"1701",27
"1702",27
"1703",23
"1704",6
"1705",26
"1706",28
"1707",7
"1708",22
"1709",9
"1710",7
"1711",6
"1712",27
"1713",24
"1714",7
"1715",27
"1716",21
"1717",21
"1718",29
"1719",25
"1720",25
"1721",28
"1722",28
"1723",21
"1724",20
"1725",22
"1726",19
"1727",19
"1728",25
"1729",25
"1730",23
"1731",29
"1732",9
"1733",17
"1734",27
"1735",26
"1736",12
"1737",8
"1738",28
"1739",18
"1740",24
"1741",29
"1742",26
"1743",10
"1744",7
"1745",7
"1746",24
"1747",8
"1748",23
"1749",21
"1750",24
"1751",27
"1752",28
"1753",7
"1754",19
"1755",12
"1756",10
"1757",17
"1758",27
"1759",8
"1760",27
"1761",27
"1762",19
"1763",12
"1764",28
"1765",20
"1766",29
"1767",15
"1768",27
"1769",24
"1770",11
"1771",27
"1772",28
"1773",21
"1774",8
"1775",10
"1776",10
"1777",20
"1778",27
"1779",19
"1780",15
"1781",29
"1782",6
"1783",27
"1784",20
"1785",23
"1786",21
"1787",18
"1788",21
"1789",24
"1790",26
"1791",27
"1792",27
"1793",19
"1794",24
"1795",11
"1796",22
"1797",29
"1798",7
"1799",29
"1800",22
"1801",26
"1802",24
"1803",23
"1804",29
"1805",8
"1806",22
"1807",28
"1808",24
"1809",16
"1810",17
"1811",25
"1812",9
"1813",29
"1814",8
"1815",26
"1816",23
"1817",18
"1818",10
"1819",9
"1820",18
"1821",27
"1822",22
"1823",24
"1824",18
"1825",19
"1826",15
"1827",26
"1828",24
"1829",11
"1830",22
"1831",25
"1832",25
"1833",26
"1834",28
"1835",11
"1836",1
"1837",26
"1838",15
"1839",15
"1840",27
"1841",20
"1842",19
"1843",15
"1844",15
"1845",8
"1846",24
"1847",25
"1848",19
"1849",21
"1850",17
"1851",6
"1852",15
"1853",6
"1854",23
"1855",23
"1856",8
"1857",28
"1858",18
"1859",12
"1860",11
"1861",11
"1862",6
"1863",26
"1864",23
"1865",21
"1866",11
"1867",27
"1868",11
"1869",18
"1870",15
"1871",20
"1872",29
"1873",28
"1874",7
"1875",6
"1876",7
"1877",12
"1878",6
"1879",2
"1880",2
"1881",17
"1882",14
"1883",6
"1884",6
"1885",27
"1886",11
"1887",7
"1888",28
"1889",12
"1890",21
"1891",22
"1892",2
"1893",15
"1894",7
"1895",17
"1896",12
"1897",6
"1898",17
"1899",21
"1900",19
"1901",20
"1902",15
"1903",23
"1904",4
"1905",7
"1906",29
"1907",12
"1908",18
"1909",7
"1910",26
"1911",23
"1912",16
"1913",10
"1914",19
"1915",15
"1916",19
"1917",24
"1918",20
"1919",29
"1920",19
"1921",15
"1922",18
"1923",18
"1924",18
"1925",16
"1926",27
"1927",25
"1928",21
"1929",27
"1930",29
"1931",18
"1932",19
"1933",18
"1934",19
"1935",28
"1936",24
"1937",18
"1938",28
"1939",11
"1940",29
"1941",7
"1942",6
"1943",29
"1944",8
"1945",18
"1946",24
"1947",18
"1948",23
"1949",29
"1950",12
"1951",20
"1952",21
"1953",16
"1954",15
"1955",27
"1956",21
"1957",22
"1958",19
"1959",28
"1960",22
"1961",27
"1962",6
"1963",27
"1964",18
"1965",25
"1966",10
"1967",19
"1968",29
"1969",14
"1970",25
"1971",21
"1972",8
"1973",19
"1974",9
"1975",12
"1976",7
"1977",12
"1978",24
"1979",18
"1980",23
"1981",18
"1982",25
"1983",28
"1984",29
"1985",24
"1986",29
"1987",26
"1988",20
"1989",15
"1990",22
"1991",23
"1992",7
"1993",21
"1994",9
"1995",5
"1996",22
"1997",26
"1998",24
"1999",19
"2000",29
"2001",25
"2002",12
"2003",20
"2004",28
"2005",24
"2006",19
"2007",24
"2008",25
"2009",24
"2010",17
"2011",6
"2012",25
"2013",25
"2014",28
"2015",24
"2016",19
"2017",28
"2018",16
"2019",7
"2020",29
"2021",20
"2022",25
"2023",7
"2024",15
"2025",27
"2026",21
"2027",25
"2028",26
"2029",29
"2030",7
"2031",11
"2032",26
"2033",21
"2034",9
"2035",7
"2036",11
"2037",7
"2038",18
"2039",27
"2040",24
"2041",18
"2042",25
"2043",29
"2044",5
"2045",27
"2046",29
"2047",19
"2048",20
"2049",25
"2050",29
"2051",29
"2052",20
"2053",22
"2054",27
"2055",19
"2056",29
"2057",29
"2058",23
"2059",7
"2060",29
"2061",17
"2062",17
"2063",7
"2064",11
"2065",11
"2066",6
"2067",28
"2068",25
"2069",15
"2070",9
"2071",27
"2072",5
"2073",21
"2074",26
"2075",15
"2076",20
"2077",29
"2078",10
"2079",24
"2080",12
"2081",18
"2082",29
"2083",12
"2084",25
"2085",17
"2086",16
"2087",25
"2088",27
"2089",23
"2090",16
"2091",28
"2092",16
"2093",16
"2094",18
"2095",22
"2096",27
"2097",24
"2098",10
"2099",6
"2100",17
"2101",29
"2102",6
"2103",4
"2104",29
"2105",25
"2106",6
"2107",17
"2108",26
"2109",15
"2110",18
"2111",7
"2112",24
"2113",12
"2114",25
"2115",7
"2116",17
"2117",23
"2118",25
"2119",7
"2120",9
"2121",9
"2122",18
"2123",29
"2124",24
"2125",23
"2126",24
"2127",29
"2128",24
"2129",15
"2130",7
"2131",29
"2132",29
"2133",28
"2134",7
"2135",28
"2136",28
"2137",10
"2138",15
"2139",15
"2140",24
"2141",19
"2142",19
"2143",28
"2144",19
"2145",23
"2146",7
"2147",10
"2148",8
"2149",7
"2150",18
"2151",29
"2152",20
"2153",14
"2154",29
"2155",25
"2156",21
"2157",25
"2158",29
"2159",20
"2160",22
"2161",26
"2162",17
"2163",29
"2164",19
"2165",25
"2166",11
"2167",20
"2168",17
"2169",29
"2170",25
"2171",7
"2172",11
"2173",18
"2174",24
"2175",27
"2176",20
"2177",19
"2178",14
"2179",8
"2180",7
"2181",25
"2182",7
"2183",6
"2184",19
"2185",6
"2186",25
"2187",24
"2188",26
"2189",13
"2190",23
"2191",18
"2192",25
"2193",23
"2194",20
"2195",22
"2196",7
"2197",20
"2198",7
"2199",29
"2200",18
"2201",28
"2202",18
"2203",1
"2204",27
"2205",25
"2206",17
"2207",12
"2208",24
"2209",21
"2210",17
"2211",17
"2212",23
"2213",21
"2214",25
"2215",12
"2216",12
"2217",12
"2218",24
"2219",23
"2220",29
"2221",10
"2222",29
"2223",18
"2224",24
"2225",26
"2226",23
"2227",16
"2228",18
"2229",6
"2230",11
"2231",15
"2232",17
"2233",29
"2234",17
"2235",17
"2236",24
"2237",1
"2238",10
"2239",7
"2240",7
"2241",9
"2242",29
"2243",10
"2244",22
"2245",23
"2246",18
"2247",26
"2248",26
"2249",25
"2250",18
"2251",24
"2252",19
"2253",18
"2254",25
"2255",20
"2256",7
"2257",11
"2258",11
"2259",27
"2260",11
"2261",29
"2262",7
"2263",18
"2264",16
"2265",4
"2266",19
"2267",26
"2268",21
"2269",23
"2270",22
"2271",11
"2272",21
"2273",21
"2274",15
"2275",22
"2276",10
"2277",22
"2278",22
"2279",11
"2280",10
"2281",12
"2282",29
"2283",23
"2284",23
"2285",21
"2286",16
"2287",18
"2288",18
"2289",23
"2290",29
"2291",1
"2292",29
"2293",24
"2294",18
"2295",27
"2296",23
"2297",27
"2298",28
"2299",12
"2300",25
"2301",24
"2302",8
"2303",12
"2304",29
"2305",27
"2306",29
"2307",11
"2308",24
"2309",25
"2310",17
"2311",9
"2312",28
"2313",6
"2314",9
"2315",27
"2316",7
"2317",18
"2318",27
"2319",29
"2320",10
"2321",17
"2322",20
"2323",18
"2324",25
"2325",29
"2326",15
"2327",26
"2328",25
"2329",27
"2330",7
"2331",14
"2332",23
"2333",29
"2334",25
"2335",7
"2336",25
"2337",23
"2338",4
"2339",21
"2340",20
"2341",28
"2342",17
"2343",21
"2344",8
"2345",20
"2346",7
"2347",25
"2348",24
"2349",24
"2350",26
"2351",12
"2352",27
"2353",12
"2354",27
"2355",19
"2356",29
"2357",26
"2358",21
"2359",29
"2360",18
"2361",20
"2362",28
"2363",8
"2364",24
"2365",7
"2366",29
"2367",23
"2368",20
"2369",7
"2370",26
"2371",24
"2372",28
"2373",28
"2374",28
"2375",8
"2376",6
"2377",8
"2378",7
"2379",10
"2380",11
"2381",29
"2382",29
"2383",29
"2384",16
"2385",16
"2386",20
"2387",18
"2388",24
"2389",1
"2390",7
"2391",25
"2392",12
"2393",20
"2394",24
"2395",15
"2396",19
"2397",27
"2398",29
"2399",18
"2400",25
"2401",17
"2402",9
"2403",17
"2404",29
"2405",21
"2406",21
"2407",29
"2408",6
"2409",19
"2410",6
"2411",28
"2412",1
"2413",27
"2414",1
"2415",29
"2416",28
"2417",18
"2418",9
"2419",7
"2420",27
"2421",15
"2422",22
"2423",16
"2424",7
"2425",24
"2426",25
"2427",8
"2428",24
"2429",29
"2430",8
"2431",17
"2432",17
"2433",29
"2434",29
"2435",29
"2436",17
"2437",27
"2438",6
"2439",24
"2440",23
"2441",7
"2442",24
"2443",29
"2444",7
"2445",19
"2446",29
"2447",23
"2448",17
"2449",22
"2450",29
"2451",25
"2452",22
"2453",19
"2454",29
"2455",27
"2456",23
"2457",28
"2458",23
"2459",27
"2460",24
"2461",25
"2462",24
"2463",11
"2464",9
"2465",24
"2466",29
"2467",7
"2468",20
"2469",18
"2470",29
"2471",11
"2472",6
"2473",17
"2474",6
"2475",19
"2476",6
"2477",26
"2478",29
"2479",7
"2480",21
"2481",6
"2482",18
"2483",24
"2484",25
"2485",26
"2486",28
"2487",7
"2488",29
"2489",24
"2490",29
"2491",29
"2492",18
"2493",8
"2494",6
"2495",21
"2496",7
"2497",19
"2498",29
